url;m2_constr;estado;amueblado;planta;codigo_postal;certificado_energetico;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;latitud;longitud;num_personas;total_transacciones;viv_nuevas_transacciones;lineas_metro;renta_bruta_media_por_persona;tamano_medio_del_hogar;tam_hogar;hog_con_10;hog_con_15_y_más;m2_areasverdes;ins_comunitaria;energia;eficiencia_carpinteria;precio_mean_b;pm_tlogia_distrito;euro_m2_barrio;total_estaciones;habitaciones;m2_por_hab;atrib_lujo;atrib;serv_barrio;cod_barrio_frecuency;tipologia_Atico;tipologia_Casa;tipologia_Chalet;tipologia_Duplex;tipologia_Estudio;tipologia_Piso;antiguedad_10_30;antiguedad_30_50;antiguedad_5_10;antiguedad_Desconocido;antiguedad_mas_50;antiguedad_menos_5;tipo_inmueble_Desconocido;tipo_inmueble_económico;tipo_inmueble_lujo;tipo_inmueble_medio;tipo_inmueble_señorial;aire_Eficiente;aire_Normal;aire_Sin_Aire;tipo_suelo_Baldosa;tipo_suelo_Desconocido;tipo_suelo_Gres;tipo_suelo_Madera;tipo_suelo_Otros;tipo_suelo_Piedra;tipo_suelo_Radiante;grupo_cocina_Abierta;grupo_cocina_Amueblada;grupo_cocina_Desconocido;grupo_cocina_Equipada;grupo_cocina_Independiente;grupo_cocina_Isla;grupo_cocina_No__amueblada;grupo_cocina_Reformada;grupo_cocina_Sin_reforma;precio
https://www.indomio.es/anuncios/96283127/;510.0;2;0.0;0.0;28040;0.0;0.0;0.0;0.0;0.0;40º27'5.05'' N  ;3º44'27.92'' W  ;16364;109;8;6.0;36592.0;2.58;14738.0;26.0;59.0;19901426.0;1;0;0;1489411.896551724;3106145.8947368423;4444.064080944351;369.0;11.0;46.36363636363637;2.0;4.0;1521.0;58;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2250000.0
https://www.pisos.com/comprar/piso-carabanchel_comillas28019-45900054291_100200/;90.0;5;0.0;2.0;28019;1.0;0.0;0.0;0.0;0.0;40º23'49.42'' N ;3º42'55.3'' W   ;22721;294;28;3.0;15239.0;2.66;28825.0;139.0;57.0;1560282.0;0;0;0;268411.1111111111;218925.8589341693;3319.78928080623;305.0;5.0;18.0;1.0;7.0;3422.0;27;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;255000.0
https://www.indomio.es/anuncios/95999029/;125.0;0;0.0;2.0;28035;0.0;0.0;0.0;0.0;0.0;40º28'52.31'' N ;3º44'0.52'' W   ;44341;336;20;3.0;28798.0;2.67;23923.0;53.0;48.0;2811379.0;0;0;0;902741.304347826;446895.578125;3961.658080518985;469.0;5.0;25.0;1.0;3.0;660.0;46;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;785000.0
https://www.pisos.com/comprar/piso-recoletos28001-37530359979_100500/;80.0;2;0.0;6.0;28001;0.0;0.0;0.0;0.0;0.0;40º25'19.05'' N ;3º40'53.05'' W  ;15444;243;8;6.0;38751.0;2.28;24741.0;11.0;30.0;333527.0;2;0;0;2447176.2189054727;1750994.5573394496;11869.17668066213;205.0;4.0;20.0;1.0;4.0;7681.0;201;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1380000.0
https://www.pisos.com/comprar/piso-villaverde_san_andres28021-41735921405_996012/;81.0;2;0.0;3.0;28021;0.0;1.0;0.0;1.0;0.0;40º19'22.54'' N ;3º41'33.28'' W  ;47817;11;0;1.0;13604.0;2.82;14009.0;78.0;28.0;711123.0;0;2;6;224241.73015873015;166422.1717791411;2475.4212370772734;202.0;4.0;20.25;2.0;5.0;381.0;63;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;177000.0
https://www.redpiso.es/inmueble/piso-en-venta-en-calle-valmojado-aluche-latina-madrid-madrid-RP272024126903;69.0;3;0.0;1.0;28047;0.0;0.0;0.0;0.0;1.0;40º23'53.38'' N ;3º45'56.52'' W  ;66588;519;23;3.0;17267.0;2.49;30102.0;82.0;31.0;1047962.0;0;2;0;240965.7294117647;240031.54958677685;2966.2689355539464;324.0;4.0;17.25;1.0;4.0;3239.0;85;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;190000.0
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28005-45916345519_100500/;48.0;2;0.0;2.0;28012;0.0;0.0;0.0;0.0;0.0;40º24'36.91'' N ;3º42'16.42'' W  ;46204;750;9;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;482175.3076923077;860668.2390194075;5931.981291402781;210.0;3.0;16.0;0.0;3.0;3240.0;169;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;255000.0
https://www.pisos.com/comprar/casa_adosada-chamartin_hispanoamerica28016-48379938737_109300/;359.0;0;0.0;0.0;28016;0.0;0.0;0.0;0.0;0.0;40º27'26.56'' N ;3º39'55.32'' W  ;31470;311;12;7.0;42678.0;2.45;20435.0;32.0;45.0;214209.0;0;0;0;1361250.7263157894;2195000.0;7154.96398140976;296.0;12.0;29.916666666666668;4.0;3.0;1920.0;95;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1985000.0
https://www.pisos.com/comprar/piso-nueva_espana28036-47591335074_104700/;129.0;1;0.0;3.0;28016;0.0;0.0;0.0;1.0;0.0;40º27'53.32'' N ;3º40'54.53'' W  ;24466;186;26;7.0;42678.0;2.45;20435.0;32.0;45.0;214209.0;2;0;0;1558121.9512195121;1112837.968847352;6649.630477776621;296.0;5.0;25.8;3.0;3.0;1920.0;82;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;860000.0
https://www.pisos.com/comprar/piso-castillejos28020-45094570737_511798/;103.0;1;0.0;2.0;28020;0.0;0.0;0.0;0.0;0.0;40º27'33.36'' N ;3º41'57.5'' W   ;20570;289;5;6.0;22890.0;2.34;25992.0;70.0;28.0;301635.0;0;0;0;789645.3703703703;568568.24609375;6745.902547065338;178.0;3.0;34.333333333333336;1.0;3.0;4341.0;54;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;598000.0
https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-48369344366_100200/;54.0;2;0.0;2.0;28025;1.0;0.0;0.0;0.0;0.0;40º22'3.05'' N  ;3º43'14.23'' W  ;49151;519;113;3.0;15239.0;2.66;28825.0;139.0;57.0;1560282.0;0;0;0;205663.8596491228;218925.8589341693;2781.2194543297746;305.0;3.0;18.0;2.0;6.0;3422.0;57;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;148800.0
https://www.pisos.com/comprar/piso-universidad_malasana28004-34239358418_149200/;490.0;2;1.0;2.0;28015;0.0;0.0;0.0;1.0;0.0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;726647.8122605364;860668.2390194075;6833.186056566385;210.0;10.0;49.0;2.0;4.0;3240.0;261;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2400000.0
https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-47508616742_101800/;90.0;0;1.0;2.0;28008;1.0;0.0;0.0;0.0;0.0;40º25'53.4'' N  ;3º43'1.87'' W   ;24497;333;88;6.0;36592.0;2.58;14738.0;26.0;59.0;19901426.0;2;0;0;777475.0;742771.1464968153;5998.456938952648;369.0;4.0;22.5;1.0;8.0;1521.0;80;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;740000.0
https://www.pisos.com/comprar/piso-imperial28005-48388789180_100500/;137.0;2;0.0;5.0;28005;0.0;1.0;0.0;1.0;0.0;40º24'5.97'' N  ;3º43'2.77'' W   ;22385;153;18;4.0;27431.0;2.31;23071.0;17.0;13.0;547811.0;2;0;6;501363.63636363635;412237.0602409639;4950.628366247756;199.0;6.0;22.833333333333332;3.0;4.0;3701.0;22;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650000.0
https://www.pisos.com/comprar/piso-ibiza28009-44253734916_108900/;166.0;0;1.0;4.0;28009;0.0;0.0;0.0;0.0;0.0;40º25'1.9'' N   ;3º40'41.21'' W  ;21492;257;0;4.0;33396.0;2.39;16179.0;10.0;13.0;1427833.0;0;0;0;1369155.8828828828;1303538.2723004695;10167.018119899762;146.0;7.0;23.714285714285715;2.0;5.0;1250.0;111;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1890000.0
https://www.pisos.com/comprar/piso-concepcion-48354179923_998858/;201.0;5;0.0;3.0;28027;1.0;0.0;0.0;1.0;0.0;40º26'34.75'' N ;3º38'49.31'' W  ;20941;254;0;5.0;22440.0;2.46;28853.0;62.0;46.0;572705.0;0;0;6;585977.2727272727;382814.41592920356;4669.141615356755;287.0;4.0;50.25;5.0;11.0;3792.0;22;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;795000.0
https://www.pisos.com/comprar/casa_adosada-moncloa_aravaca_aravaca28023-38377969113_101800/;205.0;0;0.0;0.0;28023;1.0;0.0;0.0;0.0;0.0;40º27'42.51'' N ;3º46'12.49'' W  ;27445;200;9;6.0;36592.0;2.58;14738.0;26.0;59.0;19901426.0;2;0;0;1822157.5;1975492.5925925926;4339.503453203143;369.0;5.0;41.0;4.0;6.0;1521.0;40;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;950000.0
https://www.pisos.com/comprar/duplex-gaztambide28015-43399857982_100500/;74.0;2;0.0;4.0;28015;0.0;0.0;0.0;0.0;0.0;40º26'4.9'' N   ;3º42'42.13'' W  ;22959;260;3;9.0;36934.0;2.21;25648.0;21.0;39.0;19677.0;0;0;0;850104.0;1586666.6666666667;5647.030689517736;173.0;2.0;37.0;1.0;3.0;6900.0;50;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;310000.0
https://www.pisos.com/comprar/piso-goya28028-44224400295_102100/;93.0;0;0.0;2.0;28001;0.0;0.0;0.0;0.0;0.0;40º25'21.71'' N ;3º40'48.03'' W  ;29477;478;4;6.0;38751.0;2.28;24741.0;11.0;30.0;333527.0;0;0;0;1454598.3533568904;1750994.5573394496;10094.831395204064;205.0;5.0;18.6;2.0;4.0;7681.0;283;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;799000.0
https://www.pisosmadrid.com.es/propiedad/4070173-piso-en-venta-en-madrid;42.0;0;0.0;4.0;28012;0.0;0.0;0.0;0.0;0.0;40º24'36.91'' N ;3º42'16.42'' W  ;46204;750;9;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;482175.3076923077;860668.2390194075;5931.981291402781;210.0;2.0;21.0;0.0;3.0;3240.0;169;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;240000.0
https://www.pisosmadrid.com.es/propiedad/3952098-piso-en-venta-en-moscardo-madrid;48.0;0;0.0;1.0;28026;0.0;0.0;0.0;0.0;0.0;40º23'17.28'' N ;3º42'2.06'' W   ;26579;176;17;2.0;13481.0;2.8;13483.0;77.0;26.0;515144.0;0;0;0;203840.9090909091;220779.99122807017;2977.7556440903054;192.0;2.0;24.0;0.0;3.0;3507.0;22;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;135000.0
https://www.indomio.es/anuncios/96124655/;52.0;2;0.0;1.0;28019;0.0;0.0;0.0;0.0;0.0;40º23'32.09'' N ;3º44'9.38'' W   ;40368;427;46;3.0;15239.0;2.66;28825.0;139.0;57.0;1560282.0;0;0;0;298931.1111111111;218925.8589341693;2638.3310059153027;305.0;2.0;26.0;1.0;3.0;3422.0;45;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;184000.0
https://www.pisosmadrid.com.es/propiedad/4061683-estudio-en-venta-en-la-latina-madrid;24.0;0;0.0;2.5;28013;0.0;0.0;0.0;0.0;0.0;40º24'37.23'' N ;3º42'42.73'' W  ;23501;258;33;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;829723.3532934132;230056.81818181818;6776.067289354002;210.0;1.0;24.0;0.0;3.0;3240.0;167;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;144950.0
https://www.indomio.es/anuncios/96189307/;372.0;2;0.0;1.0;28002;0.0;0.0;0.0;0.0;0.0;40º26'53.58'' N ;3º41'6.87'' W   ;17274;184;6;7.0;42678.0;2.45;20435.0;32.0;45.0;214209.0;0;0;0;1994344.3617021276;1112837.968847352;8161.44405746626;296.0;6.0;62.0;5.0;3.0;1920.0;94;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3700000.0
https://www.pisos.com/comprar/atico-adelfas28007-35905168633_100500/;130.0;0;0.0;5.0;28007;0.0;0.0;0.0;0.0;0.0;40º24'7.29'' N  ;3º40'23.31'' W  ;18832;117;1;4.0;33396.0;2.39;16179.0;10.0;13.0;1427833.0;0;0;0;570500.0;1957058.8235294118;5651.623555310952;146.0;5.0;26.0;1.0;3.0;1250.0;18;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;750000.0
https://www.indomio.es/anuncios/96637563/;60.0;0;0.0;1.0;28021;0.0;0.0;0.0;0.0;0.0;40º20'14.79'' N ;3º41'32.37'' W  ;17270;316;75;1.0;13604.0;2.82;14009.0;78.0;28.0;711123.0;0;0;0;110355.27777777778;166422.1717791411;1656.0191746561068;202.0;4.0;15.0;1.0;3.0;381.0;36;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;98400.0
https://www.pisosmadrid.com.es/propiedad/3906133-piso-en-venta-en-madrid;47.0;5;0.0;0.0;28029;0.0;0.0;0.0;0.0;0.0;40º25'36.89'' N ;3º41'31.6'' W   ;19418;310;34;9.0;36934.0;2.21;25648.0;21.0;39.0;19677.0;0;0;0;2513767.318681319;1374982.1586826348;10275.945644849737;173.0;2.0;23.5;2.0;9.0;6900.0;91;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;263115.0
https://www.redpiso.es/inmueble/piso-en-venta-en-calle-mejorana-entrevias-puente-de-vallecas-madrid-madrid-RP172023112591;73.0;3;0.0;2.0;28053;0.0;0.0;0.0;0.0;0.0;40º22'56.75'' N ;3º41'18.38'' W  ;35399;403;172;1.0;13354.0;2.66;26108.0;123.0;50.0;1558120.0;0;2;0;160582.34;177165.24092409242;1874.6479103432173;321.0;4.0;18.25;2.0;4.0;1012.0;50;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;120000.0
https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-11724141904_107000/;59.0;0;0.0;3.0;28017;0.0;0.0;0.0;0.0;0.0;40º26'0.24'' N  ;3º38'13.63'' W  ;62840;774;31;5.0;22440.0;2.46;28853.0;62.0;46.0;572705.0;0;0;0;292015.5172413793;382814.41592920356;3283.617681271811;287.0;3.0;19.666666666666668;1.0;3.0;3792.0;87;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;154000.0
https://www.pisos.com/comprar/piso-palos_de_moguer28045-45900853379_100500/;70.0;1;0.0;3.0;28045;0.0;0.0;0.0;0.0;0.0;40º24'18.16'' N ;3º42'5.37'' W   ;25097;332;22;4.0;27431.0;2.31;23071.0;17.0;13.0;547811.0;0;0;0;382954.1666666667;412237.0602409639;5356.002331002331;199.0;3.0;23.333333333333332;1.0;4.0;3701.0;24;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;199000.0
https://www.pisosmadrid.com.es/propiedad/4057895-piso-en-venta-en-goya-madrid;152.0;0;1.0;2.0;28001;0.0;0.0;0.0;0.0;0.0;40º25'21.71'' N ;3º40'48.03'' W  ;29477;478;4;6.0;38751.0;2.28;24741.0;11.0;30.0;333527.0;0;0;0;1454598.3533568904;1750994.5573394496;10094.831395204064;205.0;4.0;38.0;1.0;5.0;7681.0;283;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1789000.0
https://www.redpiso.es/inmueble/piso-en-venta-en-calle-oca-vista-alegre-carabanchel-madrid-madrid-RP302024127976;88.0;3;0.0;2.0;28025;0.0;0.0;0.0;0.0;0.0;40º23'20.68'' N ;3º44'6.97'' W   ;47727;505;36;3.0;15239.0;2.66;28825.0;139.0;57.0;1560282.0;0;0;0;219678.26086956522;218925.8589341693;2757.9694323144104;305.0;3.0;29.333333333333332;1.0;4.0;3422.0;69;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;289000.0
https://www.indomio.es/anuncios/96821911/;21.0;2;1.0;3.0;28035;0.0;0.0;0.0;0.0;0.0;40º28'52.31'' N ;3º44'0.52'' W   ;44341;336;20;3.0;28798.0;2.67;23923.0;53.0;48.0;2811379.0;0;0;0;902741.304347826;446895.578125;3961.658080518985;469.0;4.0;5.25;1.0;5.0;660.0;46;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;165000.0
https://www.pisos.com/comprar/piso-trafalgar28010-47531963995_100500/;209.0;2;0.0;3.0;28010;0.0;0.0;0.0;1.0;0.0;40º25'52.48'' N ;3º42'10.85'' W  ;24621;376;0;9.0;36934.0;2.21;25648.0;21.0;39.0;19677.0;0;0;0;1021213.1578947369;1374982.1586826348;8106.559431794443;173.0;6.0;34.833333333333336;1.0;4.0;6900.0;76;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1850000.0
https://www.indomio.es/anuncios/96517241/;68.0;0;0.0;4.0;28026;1.0;0.0;0.0;0.0;0.0;40º23'14.07'' N ;3º42'2.03'' W   ;22834;135;21;2.0;13481.0;2.8;13483.0;77.0;26.0;515144.0;1;3;0;220381.72413793104;220779.99122807017;3090.4593810444876;192.0;4.0;17.0;1.0;6.0;3507.0;29;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;220000.0
https://www.pisos.com/comprar/atico-goya28001-8390141101_100100/;130.0;2;0.0;7.0;28001;0.0;0.0;0.0;0.0;0.0;40º25'21.71'' N ;3º40'48.03'' W  ;29477;478;4;6.0;38751.0;2.28;24741.0;11.0;30.0;333527.0;0;0;0;1454598.3533568904;1879369.5652173914;10094.831395204064;205.0;4.0;32.5;3.0;5.0;7681.0;283;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1149000.0
https://www.pisos.com/comprar/piso-pilar28034-45836568485_100200/;83.0;2;0.0;2.0;28048;0.0;0.0;0.0;0.0;0.0;40º31'25.35'' N ;3º46'45.77'' W  ;3421;24;0;3.0;28798.0;2.67;23923.0;53.0;48.0;2811379.0;0;0;0;948915.6797385621;446895.578125;3933.782182241851;469.0;4.0;20.75;1.0;3.0;660.0;153;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;335000.0
https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-48381703286_100200/;115.0;2;0.0;2.0;28048;1.0;0.0;0.0;0.0;0.0;40º31'25.35'' N ;3º46'45.77'' W  ;3421;24;0;3.0;28798.0;2.67;23923.0;53.0;48.0;2811379.0;0;0;0;948915.6797385621;446895.578125;3933.782182241851;469.0;5.0;23.0;1.0;8.0;660.0;153;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;450000.0
